"","CMPLNT_FR_DT","count","d7_rollavg"
"461",2020-04-05,44,57.2857142857143
"462",2020-04-06,53,53.5714285714286
"463",2020-04-07,57,53.8571428571429
"464",2020-04-08,76,56.8571428571429
"465",2020-04-09,53,55.7142857142857
"466",2020-04-10,56,57
"467",2020-04-11,59,56.8571428571429
"468",2020-04-12,61,59.2857142857143
"469",2020-04-13,74,62.2857142857143
"470",2020-04-14,55,62
"471",2020-04-15,69,61
"472",2020-04-16,61,62.1428571428571
"473",2020-04-17,60,62.7142857142857
"474",2020-04-18,69,64.1428571428571
"475",2020-04-19,57,63.5714285714286
"476",2020-04-20,70,63
"477",2020-04-21,54,62.8571428571429
"478",2020-04-22,52,60.4285714285714
"479",2020-04-23,52,59.1428571428571
"480",2020-04-24,57,58.7142857142857
"481",2020-04-25,73,59.2857142857143
"482",2020-04-26,69,61
"483",2020-04-27,57,59.1428571428571
"484",2020-04-28,74,62
"485",2020-04-29,64,63.7142857142857
"486",2020-04-30,68,66
"487",2020-05-01,84,69.8571428571429
"488",2020-05-02,62,68.2857142857143
"489",2020-05-03,69,68.2857142857143
"490",2020-05-04,70,70.1428571428571
"491",2020-05-05,57,67.7142857142857
"492",2020-05-06,78,69.7142857142857
"493",2020-05-07,69,69.8571428571429
"494",2020-05-08,73,68.2857142857143
"495",2020-05-09,75,70.1428571428571
"496",2020-05-10,62,69.1428571428571
"497",2020-05-11,61,67.8571428571429
"498",2020-05-12,72,70
"499",2020-05-13,58,67.1428571428571
"500",2020-05-14,75,68
"501",2020-05-15,70,67.5714285714286
"502",2020-05-16,54,64.5714285714286
"503",2020-05-17,63,64.7142857142857
"504",2020-05-18,79,67.2857142857143
"505",2020-05-19,59,65.4285714285714
"506",2020-05-20,77,68.1428571428571
"507",2020-05-21,89,70.1428571428571
"508",2020-05-22,93,73.4285714285714
"509",2020-05-23,79,77
"510",2020-05-24,73,78.4285714285714
"511",2020-05-25,66,76.5714285714286
"512",2020-05-26,82,79.8571428571429
"513",2020-05-27,76,79.7142857142857
"514",2020-05-28,72,77.2857142857143
"515",2020-05-29,69,73.8571428571429
"516",2020-05-30,69,72.4285714285714
"517",2020-05-31,71,72.1428571428571
"518",2020-06-01,83,74.5714285714286
"519",2020-06-02,70,72.8571428571429
"520",2020-06-03,69,71.8571428571429
"521",2020-06-04,66,71
"522",2020-06-05,54,68.8571428571429
"523",2020-06-06,63,68
"524",2020-06-07,67,67.4285714285714
"525",2020-06-08,79,66.8571428571429
"526",2020-06-09,73,67.2857142857143
"527",2020-06-10,82,69.1428571428571
"528",2020-06-11,69,69.5714285714286
"529",2020-06-12,79,73.1428571428571
"530",2020-06-13,96,77.8571428571429
"531",2020-06-14,75,79
"532",2020-06-15,73,78.1428571428571
"533",2020-06-16,79,79
"534",2020-06-17,82,79
"535",2020-06-18,80,80.5714285714286
"536",2020-06-19,74,79.8571428571429
"537",2020-06-20,78,77.2857142857143
"538",2020-06-21,71,76.7142857142857
"539",2020-06-22,87,78.7142857142857
"540",2020-06-23,88,80
"541",2020-06-24,85,80.4285714285714
"542",2020-06-25,104,83.8571428571429
"543",2020-06-26,83,85.1428571428571
"544",2020-06-27,103,88.7142857142857
"545",2020-06-28,82,90.2857142857143
"546",2020-06-29,98,91.8571428571429
"547",2020-06-30,89,92
"548",2020-07-01,104,94.7142857142857
"549",2020-07-02,95,93.4285714285714
"550",2020-07-03,94,95
"551",2020-07-04,102,94.8571428571429
"552",2020-07-05,108,98.5714285714286
"553",2020-07-06,98,98.5714285714286
"554",2020-07-07,82,97.5714285714286
"555",2020-07-08,91,95.7142857142857
"556",2020-07-09,85,94.2857142857143
"557",2020-07-10,95,94.4285714285714
"558",2020-07-11,97,93.7142857142857
"559",2020-07-12,121,95.5714285714286
"560",2020-07-13,99,95.7142857142857
"561",2020-07-14,99,98.1428571428571
"562",2020-07-15,90,98
"563",2020-07-16,107,101.142857142857
"564",2020-07-17,121,104.857142857143
"565",2020-07-18,97,104.857142857143
"566",2020-07-19,95,101.142857142857
"567",2020-07-20,108,102.428571428571
"568",2020-07-21,88,100.857142857143
"569",2020-07-22,89,100.714285714286
"570",2020-07-23,96,99.1428571428571
"571",2020-07-24,88,94.4285714285714
"572",2020-07-25,113,96.7142857142857
"573",2020-07-26,97,97
"574",2020-07-27,110,97.2857142857143
"575",2020-07-28,110,100.428571428571
"576",2020-07-29,88,100.285714285714
"577",2020-07-30,85,98.7142857142857
"578",2020-07-31,101,100.571428571429
"579",2020-08-01,111,100.285714285714
"580",2020-08-02,110,102.142857142857
"581",2020-08-03,96,100.142857142857
"582",2020-08-04,87,96.8571428571429
"583",2020-08-05,98,98.2857142857143
"584",2020-08-06,105,101.142857142857
"585",2020-08-07,86,99
"586",2020-08-08,98,97.1428571428571
"587",2020-08-09,100,95.7142857142857
"588",2020-08-10,104,96.8571428571429
"589",2020-08-11,108,99.8571428571429
"590",2020-08-12,98,99.8571428571429
"591",2020-08-13,92,98
"592",2020-08-14,80,97.1428571428571
"593",2020-08-15,96,96.8571428571429
"594",2020-08-16,120,99.7142857142857
"595",2020-08-17,97,98.7142857142857
